id_venta;id_tiempo;id_cliente;id_producto;id_sucursal;id_empleado;id_pago;id_promocion;cantidad;subtotal;total
476;1845;5403;1816;49;13827;476;;10;986.1;986.1
477;3;12915;1494;75;13292;477;4502;5;654.6;589.14
478;265;14426;8770;6;2981;478;;3;231.21;231.21
479;1338;8826;8137;10;538;479;;1;103.93;103.93
480;1369;8438;10952;19;14633;480;;9;317.34;317.34
481;1112;329;13526;32;654;481;964;4;137.6;123.84
482;410;7729;6339;47;2764;482;;6;1101.12;1101.12
483;1298;11032;8215;49;4443;483;;6;70.38;70.38
484;344;2214;3045;64;3618;484;;7;1123.36;1123.36
485;353;13966;11146;34;4200;485;;8;700.8;700.8
486;1305;351;4869;35;10983;486;;9;1393.02;1393.02
487;1108;6644;1974;8;12039;487;;1;71.58;71.58
488;1660;8599;9986;19;13690;488;13782;10;410.5;369.45
489;1114;13884;12648;29;1627;489;;6;499.56;499.56
490;839;2986;9282;70;2267;490;;9;1334.61;1334.61
491;877;2943;12853;50;9857;491;;6;189.12;189.12
492;1905;10134;12864;59;14031;492;877;1;101.79;91.61
493;2172;4247;11810;76;8490;493;;1;29.95;29.95
494;1011;243;11787;73;992;494;;2;55.76;55.76
495;1757;5127;1161;30;5317;495;;7;1085;1085
496;1626;5034;4812;46;12293;496;;3;120.66;120.66
497;1321;3221;12085;58;8488;497;421;3;41.79;37.61
498;1498;3116;11944;10;176;498;;10;102.4;102.4
499;355;9029;12642;72;5501;499;;4;460.08;460.08
500;1555;1036;5854;66;1033;500;10284;8;208.24;187.42
501;947;1963;5360;41;3266;501;;4;321.76;321.76
502;1151;8769;2472;76;865;502;;6;699.18;699.18
503;1269;2216;7728;11;4403;503;12739;1;166.29;149.66
504;436;11659;8133;57;12032;504;;3;359.67;359.67
505;801;9875;9335;42;10745;505;;6;30.9;30.9
506;2172;3001;8150;70;10817;506;;6;832.98;832.98
507;1408;14926;13509;20;14278;507;;10;1210.8;1210.8
508;366;11005;9382;58;10838;508;13058;8;1523.76;1371.38
509;371;5474;5629;22;2679;509;;7;1026.62;1026.62
510;836;4220;1864;19;8100;510;;8;774.32;774.32
511;2082;11308;11022;9;6742;511;;2;383.8;383.8
512;376;7094;11688;74;5502;512;13090;10;189.4;170.46
513;856;7392;328;37;9792;513;9960;5;459.35;413.42
514;2018;7416;2234;14;13830;514;;1;178.63;178.63
515;2177;11935;1850;33;5932;515;;3;73.29;73.29
516;554;5054;242;27;11044;516;;5;28.3;28.3
517;571;2586;4411;30;345;517;;9;723.24;723.24
518;333;3153;5676;31;1201;518;;4;423.36;423.36
519;1875;5763;12952;50;11735;519;;7;732.06;732.06
520;441;6370;9207;44;5428;520;;1;108.33;108.33
521;200;13293;3868;36;6585;521;11721;8;189.36;170.42
522;113;4064;546;68;4334;522;;5;921.35;921.35
523;2000;12587;13826;1;466;523;;2;125.14;125.14
524;1468;5169;3644;17;10969;524;;2;284.56;284.56
525;1254;6520;9417;29;10551;525;;1;52.1;52.1
526;1699;13454;14650;66;11563;526;14551;6;238.08;214.27
527;2160;9025;2897;30;10925;527;;5;213.7;213.7
528;1914;6784;13962;6;3074;528;7886;8;1424.48;1282.03
529;356;1838;2564;26;10372;529;;5;544.05;544.05
530;429;3921;13501;70;458;530;;5;796.6;796.6
531;751;5384;14793;62;8678;531;;9;1537.2;1537.2
532;1746;4781;10948;47;12108;532;;9;1309.86;1309.86
533;1760;298;6726;57;2126;533;11963;3;496.92;447.23
534;1638;10896;8801;23;6215;534;;4;341.24;341.24
535;1893;11570;8052;24;920;535;;6;596.88;596.88
536;922;14726;14027;18;9982;536;;5;793.5;793.5
537;844;8128;7180;3;12618;537;;10;1748;1748
538;2152;2331;4554;17;2186;538;5764;1;183.13;164.82
539;2007;1946;13794;56;400;539;;2;385.62;385.62
540;452;7795;11037;48;12593;540;;8;750.16;750.16
541;1130;3754;10719;42;3752;541;;2;187.26;187.26
542;599;5187;14632;43;4233;542;;6;537.96;537.96
543;2110;3955;513;29;14488;543;;5;402;402
544;1726;12868;11678;32;8632;544;;2;276.98;276.98
545;1964;10210;6968;7;7323;545;14487;3;566.16;509.54
546;420;14493;998;27;5507;546;6681;5;350.8;315.72
547;708;11793;3011;18;5679;547;9206;6;1089.96;980.96
548;1614;3967;9460;11;1463;548;;5;750.15;750.15
549;665;8477;14085;45;8153;549;11529;4;61.24;55.12
550;1928;8153;14619;12;11849;550;;3;266.97;266.97
551;1244;7162;10928;67;2850;551;13200;10;1880.3;1692.27
552;1607;12738;2186;51;13829;552;;3;272.19;272.19
553;970;6731;4134;40;13144;553;;4;559.04;559.04
554;1950;3017;12245;62;4719;554;;9;1136.34;1136.34
555;220;9065;7279;33;2558;555;;7;175.14;175.14
556;74;2919;8635;15;11097;556;;9;430.2;430.2
557;1585;8763;1960;55;3560;557;;3;494.73;494.73
558;464;2891;10853;14;9280;558;;9;1393.65;1393.65
559;281;6686;9827;16;4013;559;;7;317.94;317.94
560;416;7716;10635;62;3818;560;;4;482.08;482.08
561;1502;10199;4859;73;8131;561;;3;64.65;64.65
562;1091;11365;4934;67;14565;562;;7;1282.75;1282.75
563;1316;12493;4987;65;11606;563;;3;174.63;174.63
564;254;3834;3611;16;13872;564;;1;179.12;179.12
565;345;4483;3727;49;1009;565;;5;658.25;658.25
566;402;2130;13939;34;5367;566;;5;579.15;579.15
567;608;152;3132;13;11576;567;;7;408.94;408.94
568;749;9810;9215;29;12911;568;;6;426.54;426.54
569;1787;1580;8274;72;2314;569;2295;3;480.09;432.08
570;535;10629;3014;24;9401;570;8652;2;106.12;95.51
571;1936;9723;9094;28;14189;571;48;4;546.08;491.47
572;1562;5096;3387;41;2663;572;;7;792.33;792.33
573;850;4446;14928;47;146;573;;3;132.63;132.63
574;141;4946;14170;26;14203;574;;10;212.2;212.2
575;840;10084;2248;30;14752;575;;10;1332.8;1332.8
576;97;7354;188;65;7910;576;;5;28.65;28.65
577;1723;14080;4455;39;8207;577;;1;31.03;31.03
578;235;10186;1414;35;9984;578;14601;1;150.58;135.52
579;664;12166;11069;49;6566;579;5377;7;529.76;476.78
580;1717;11189;6117;8;8360;580;;6;1189.14;1189.14
581;2158;2452;13773;75;12583;581;;7;826.77;826.77
582;2;10766;14709;74;9167;582;;4;64.32;64.32
583;536;13755;5215;60;2515;583;;7;399.14;399.14
584;2123;13330;3273;12;12489;584;;7;1002.68;1002.68
585;1812;1740;492;6;11884;585;3135;5;79.2;71.28
586;1590;8011;9806;64;6990;586;3877;8;1204.72;1084.25
587;1818;7485;5351;18;5988;587;;6;877.68;877.68
588;724;278;8468;18;5329;588;9928;8;1319.28;1187.35
589;1068;12488;7400;73;5346;589;3623;2;230.62;207.56
590;1222;9271;6871;60;4565;590;;4;351.64;351.64
591;809;3534;14345;53;5639;591;;6;1183.26;1183.26
592;499;4988;5974;25;6439;592;10630;5;499.95;449.95
593;680;13790;6683;73;14376;593;;4;233.24;233.24
594;1477;8278;9897;19;7838;594;4041;1;159.27;143.34
595;115;2115;1150;38;13614;595;;8;1167.76;1167.76
596;1201;14048;5545;77;9293;596;11740;3;524.37;471.93
597;1268;8062;11208;19;1038;597;;8;762.56;762.56
598;93;7424;2723;63;8459;598;;10;248.4;248.4
599;2129;12069;14829;25;10819;599;11172;6;966.78;870.1
600;583;12694;5563;46;14515;600;13426;2;203.84;183.46
601;865;10690;1304;21;7111;601;;10;1559.8;1559.8
602;620;732;10984;71;1753;602;9956;4;307.4;276.66
603;1525;382;6486;56;14367;603;;8;192.64;192.64
604;668;7305;14175;15;2978;604;;9;328.23;328.23
605;1659;10294;5946;19;9324;605;;4;763.52;763.52
606;1423;10334;4473;20;5128;606;;7;1008.07;1008.07
607;467;5131;1976;56;3567;607;;7;794.08;794.08
608;1234;12053;10386;29;9870;608;;2;277.92;277.92
609;1621;8314;9864;54;6332;609;14478;10;1766.5;1589.85
610;1328;4498;1981;17;12648;610;;8;917.68;917.68
611;2109;1961;13941;32;10210;611;9271;10;184.9;166.41
612;1467;13419;3724;64;3771;612;;5;273.15;273.15
613;394;890;448;38;12269;613;6776;5;901.9;811.71
614;772;12267;9282;58;7016;614;;1;97.19;97.19
615;868;2868;7436;48;1475;615;;2;10.4;10.4
616;851;12159;10755;63;7575;616;;6;301.62;301.62
617;552;8381;13903;60;948;617;;7;1356.81;1356.81
618;1465;13280;13474;76;9205;618;11016;7;477.75;429.98
619;812;615;6146;21;14626;619;6551;2;168.84;151.96
620;679;4333;8920;39;9145;620;;7;1294.37;1294.37
621;1112;7906;11351;51;2009;621;14577;9;175.77;158.19
622;1146;12139;6406;28;13840;622;197;1;49.52;44.57
623;1031;4887;14909;48;14179;623;;3;262.86;262.86
624;1105;1906;10729;74;60;624;;3;488.43;488.43
625;274;12686;14514;17;3444;625;;1;84.03;84.03
626;87;7870;11838;23;9410;626;;3;529.89;529.89
627;1110;2021;14149;33;11014;627;;8;793.92;793.92
628;1197;3127;5728;5;4667;628;2011;3;85.86;77.27
629;2066;2921;14688;64;9628;629;;1;145.26;145.26
630;1816;1271;12106;28;7462;630;;7;77.35;77.35
631;1141;11567;90;60;3066;631;;2;151.9;151.9
632;1251;11301;2883;55;6072;632;;4;497.28;497.28
633;1342;11436;12609;62;9606;633;;5;358.7;358.7
634;1202;7777;1742;66;1438;634;;5;446.4;446.4
635;2022;6971;14064;47;889;635;;3;356.13;356.13
636;1279;6811;9608;49;2295;636;14386;1;75.52;67.97
637;173;12957;6627;14;10548;637;8034;1;158.84;142.96
638;352;8062;12015;65;2040;638;;7;1044.54;1044.54
639;1679;4507;2325;54;4235;639;;9;1714.14;1714.14
640;860;8817;4101;2;6644;640;7812;1;104.83;94.35
641;142;8099;11380;65;10014;641;;2;394.3;394.3
642;396;10974;14596;12;4994;642;;1;87.85;87.85
643;547;13052;6253;47;4840;643;;3;504.15;504.15
644;290;14991;13732;69;7026;644;;4;737.8;737.8
645;1533;1001;12920;71;9115;645;;8;1079.6;1079.6
646;334;12522;719;20;5557;646;;5;369.1;369.1
647;1149;14888;14448;17;11860;647;;5;485.95;485.95
648;1149;9929;354;63;2170;648;;7;910.42;910.42
649;1203;6612;5715;71;4375;649;;2;192.18;192.18
650;277;12560;10152;13;915;650;;6;1069.98;1069.98
651;2063;8596;5954;68;2961;651;;7;646.73;646.73
652;874;10706;12524;7;9959;652;;8;1381.04;1381.04
653;593;10842;12530;12;6;653;;9;1247.58;1247.58
654;2077;11868;917;19;14629;654;;7;1386.56;1386.56
655;1733;9111;4116;25;3561;655;;9;1399.68;1399.68
656;2115;13967;14840;66;4674;656;;3;247.86;247.86
657;798;10794;3092;27;7189;657;;5;332.2;332.2
658;511;1855;4149;29;7075;658;;8;634.24;634.24
659;626;2982;6214;49;14042;659;2949;7;585.55;527
660;1401;4396;3866;37;14127;660;;7;1127.42;1127.42
661;468;1423;8825;31;14529;661;;1;169.28;169.28
662;254;2604;12685;37;14068;662;10913;3;427.35;384.62
663;1957;8779;4237;73;3937;663;;7;179.55;179.55
664;1428;9047;9427;77;9695;664;;5;499.75;499.75
665;893;11690;703;71;3826;665;5656;10;1326.7;1194.03
666;1300;11005;5045;69;8094;666;;1;82.99;82.99
667;1737;13780;739;72;12544;667;12057;4;541.68;487.51
668;415;7607;14479;33;8214;668;;6;625.5;625.5
669;1341;6311;1575;8;12809;669;10852;8;337.76;303.98
670;2003;14961;11371;26;14037;670;3363;6;774.3;696.87
671;1668;10076;10328;43;470;671;1739;9;386.73;348.06
672;277;4804;12860;10;4150;672;;8;1338.72;1338.72
673;379;3201;12385;25;4938;673;12132;9;1722.33;1550.1
674;1609;5719;12717;58;5018;674;2507;7;508.06;457.25
675;1714;7268;1394;36;10052;675;11227;2;35.3;31.77
676;916;1195;4211;64;12323;676;;8;1494.24;1494.24
677;2149;8856;8286;10;9374;677;;5;960.4;960.4
678;429;3711;5806;25;3677;678;782;8;1086.88;978.19
679;443;42;5261;6;14815;679;;8;1129.04;1129.04
680;48;1145;6554;73;5333;680;7992;6;744.54;670.09
681;391;5372;455;75;6986;681;;7;1336.65;1336.65
682;1734;165;5270;49;11470;682;;8;1495.76;1495.76
683;221;8984;7671;59;14553;683;;9;623.25;623.25
684;1668;12405;2015;37;1654;684;;5;857.3;857.3
685;1960;3707;3865;77;3991;685;3401;6;838.38;754.54
686;1803;2172;2453;46;7724;686;;3;484.38;484.38
687;1210;9582;12011;36;10239;687;;5;577.9;577.9
688;1309;1375;13204;39;9688;688;;5;505.4;505.4
689;691;4856;4580;28;13815;689;;4;744.84;744.84
690;1976;7630;9849;34;4490;690;12511;4;649.84;584.86
691;980;732;6304;34;2922;691;;5;264.35;264.35
692;351;12193;13443;72;3878;692;4553;9;374.67;337.2
693;1569;11685;14886;51;3540;693;9659;4;404.52;364.07
694;656;12337;9050;59;12582;694;;2;125.78;125.78
695;1163;11683;1688;41;4658;695;3199;2;94.48;85.03
696;1057;13413;1984;35;8190;696;;3;568.53;568.53
697;710;9557;10475;75;3079;697;;7;759.01;759.01
698;2160;3735;7405;51;1910;698;;2;11.6;11.6
699;26;14208;10645;17;7461;699;;7;868.21;868.21
700;1523;7467;10443;58;4879;700;;1;163.15;163.15
701;1881;5075;14366;58;11682;701;;3;450.39;450.39
702;1333;3340;7967;75;11806;702;;3;446.1;446.1
703;989;8972;467;17;8225;703;;10;818.3;818.3
704;181;10720;14209;47;3865;704;;8;1423.2;1423.2
705;730;2506;13201;39;7439;705;;2;346.82;346.82
706;2059;13845;2786;17;5577;706;;1;190.78;190.78
707;1793;4683;11219;5;7344;707;2583;9;1615.41;1453.87
708;1371;2614;4108;8;5241;708;;1;83.64;83.64
709;1628;12130;11229;53;5976;709;;3;361.89;361.89
710;315;7363;3689;64;6796;710;;5;28.55;28.55
711;1327;9390;2149;45;8211;711;;2;10.46;10.46
712;19;5308;441;35;6847;712;7833;1;189.48;170.53
713;1729;9933;9427;30;14930;713;;7;752.64;752.64
714;769;14683;4725;14;9621;714;;6;179.34;179.34
715;1616;1648;9444;53;14490;715;;5;349;349
716;223;8626;12961;62;3158;716;13385;8;117.92;106.13
717;114;6559;13725;66;13357;717;594;1;172.2;154.98
718;1942;14738;2206;2;587;718;4221;7;921.13;829.02
719;524;5010;2053;18;3261;719;10996;1;72.11;64.9
720;196;5770;13084;7;13803;720;13365;10;1722.2;1549.98
721;1191;5038;12805;46;9350;721;13358;2;236.66;212.99
722;942;1680;7329;67;13921;722;14309;7;223.79;201.41
723;1135;13144;3928;6;11683;723;;4;135.64;135.64
724;578;10563;10152;36;6819;724;;1;116.58;116.58
725;469;14400;6103;70;12064;725;;8;323.6;323.6
726;973;8357;10609;31;1605;726;;3;455.52;455.52
727;40;7237;126;63;9117;727;10423;7;1078.56;970.7
728;948;2224;7735;13;7814;728;2511;2;156.8;141.12
729;1948;14933;6892;11;7584;729;;3;582.84;582.84
730;545;8286;13308;26;12260;730;;9;1302.66;1302.66
731;741;3326;7923;70;9049;731;;4;59.88;59.88
732;1958;7399;281;21;2221;732;;10;826.2;826.2
733;1964;4273;14181;37;8147;733;7881;7;891.17;802.05
734;1516;10380;9512;46;6480;734;;7;464.1;464.1
735;911;10798;7406;15;13263;735;11301;4;585.44;526.9
736;338;10821;7882;22;6355;736;;7;209.16;209.16
737;261;4645;11463;32;4562;737;;9;1695.6;1695.6
738;350;12065;2084;57;13631;738;6207;1;46.41;41.77
739;920;1559;2692;67;11818;739;;7;707.07;707.07
740;1715;12721;11219;10;4942;740;;2;129.3;129.3
741;466;8649;14123;27;5483;741;7351;3;209.49;188.54
742;1462;11594;5617;8;4913;742;;6;168.24;168.24
743;1440;11021;1800;37;12842;743;3084;3;98.61;88.75
744;396;736;1516;24;6692;744;;9;906.93;906.93
745;864;8481;7693;22;1229;745;11622;7;913.43;822.09
746;1438;4924;7140;67;12355;746;;6;1081.02;1081.02
747;1567;9823;6678;27;2486;747;;9;147.69;147.69
748;1489;4508;6619;47;1441;748;8014;7;618.59;556.73
749;1643;13876;14308;56;3225;749;3979;5;904.05;813.64
750;1576;3670;9741;19;630;750;;5;315.8;315.8
751;1373;2750;7760;27;2209;751;;8;1593.12;1593.12
752;933;12391;9046;68;11674;752;;3;427.74;427.74
753;964;5790;6278;76;7321;753;6366;1;173.9;156.51
754;1554;878;5791;59;8306;754;;6;147.48;147.48
755;1511;7989;5920;52;10723;755;;5;207.7;207.7
756;1913;10094;10913;13;9922;756;13944;9;673.11;605.8
757;1911;1024;3835;64;1342;757;;1;54.55;54.55
758;1395;6569;8782;8;13090;758;;4;730.6;730.6
759;256;2166;7514;46;5898;759;;6;443.4;443.4
760;2105;14000;351;75;9347;760;;4;63.92;63.92
761;1134;6849;7481;21;2767;761;10190;9;1348.56;1213.7
762;1088;5842;5034;62;2191;762;5354;1;182.31;164.08
763;280;11599;803;25;1311;763;;6;579.9;579.9
764;2172;14840;10966;36;7893;764;;7;1005.41;1005.41
765;461;10341;9597;17;13494;765;8728;7;76.16;68.54
766;2157;3462;14984;73;9861;766;;8;1222.56;1222.56
767;2132;9372;571;67;3694;767;;9;870.84;870.84
768;586;12373;10682;71;3116;768;;2;344.58;344.58
769;473;1515;12308;18;7729;769;;6;893.76;893.76
770;1425;6320;12609;30;3709;770;;10;1883.4;1883.4
771;914;2608;1687;43;12852;771;;1;99.87;99.87
772;738;3888;6137;24;13529;772;;8;127.28;127.28
773;1847;9591;11605;45;448;773;;10;853.8;853.8
774;804;9734;7118;15;13658;774;9341;3;349.65;314.69
775;2145;7381;14991;50;12551;775;;9;201.51;201.51
776;1148;11493;14231;43;6788;776;8893;4;791;711.9
777;721;12641;4768;11;2975;777;236;4;470.96;423.86
778;558;657;7647;7;2001;778;;3;518.73;518.73
779;1342;3756;7941;5;8945;779;;2;107.2;107.2
780;616;810;6393;35;2435;780;;8;1396.16;1396.16
781;1032;10405;11344;21;14058;781;14853;4;50.24;45.22
782;1071;14955;664;29;5699;782;;2;160.68;160.68
783;1508;10736;12302;71;6430;783;;4;464.24;464.24
784;1359;11194;320;66;10360;784;;9;1736.73;1736.73
785;139;5449;9528;34;920;785;;9;694.71;694.71
786;1285;4599;13795;19;14751;786;11143;5;828.25;745.43
787;826;12982;2777;26;4709;787;;1;160.47;160.47
788;884;13182;13990;64;8645;788;;2;241.58;241.58
789;1982;5124;598;11;7904;789;;9;1326.24;1326.24
790;1417;13237;11718;7;5737;790;;4;84.24;84.24
791;107;11652;7229;30;6925;791;12645;1;143.06;128.75
792;1749;3916;8792;46;5682;792;12904;7;1395.1;1255.59
793;1323;5263;11249;44;989;793;;1;32.21;32.21
794;1312;4634;421;19;9855;794;;6;195.3;195.3
795;1122;14996;5837;10;7232;795;14057;6;1023.3;920.97
796;855;4111;13241;5;12981;796;3136;3;86.52;77.87
797;425;3296;13377;21;10388;797;;9;1333.17;1333.17
798;603;4034;12317;50;5524;798;7686;3;556.83;501.15
799;1948;9430;3134;1;3421;799;;5;588.3;588.3
800;1242;516;12768;32;9071;800;;1;49.42;49.42
801;1909;3596;9252;37;6171;801;;8;306.96;306.96
802;2023;3425;14109;15;7776;802;;2;70.04;70.04
803;968;1719;10629;67;9434;803;;10;1086.2;1086.2
804;414;12326;13901;44;11421;804;;2;201.62;201.62
805;2159;9759;8096;5;8090;805;;3;247.38;247.38
806;13;9278;13148;26;7565;806;;1;143.69;143.69
807;1058;11881;2017;52;8023;807;;6;720.06;720.06
808;218;633;7406;76;14011;808;;2;29.54;29.54
809;941;4012;8896;21;3766;809;;7;1165.64;1165.64
810;1812;1608;2762;40;9652;810;14639;10;1379.9;1241.91
811;1566;1776;10061;42;9100;811;11005;9;1460.88;1314.79
812;1370;2071;11633;60;9258;812;11913;7;424.2;381.78
813;176;3470;5232;75;5127;813;13853;2;153.4;138.06
814;22;849;14635;44;6729;814;;6;348.66;348.66
815;2154;13029;14141;40;7447;815;;5;351.15;351.15
816;792;2900;14743;58;4117;816;;10;1481.3;1481.3
817;541;7597;14681;56;1550;817;;2;301.7;301.7
818;124;1419;12155;4;8461;818;;5;811.95;811.95
819;2007;4400;1056;42;8348;819;;7;916.79;916.79
820;1066;11265;10687;24;2801;820;8786;4;607.68;546.91
821;587;1914;11676;35;829;821;;4;696.12;696.12
822;1736;13548;2652;12;9921;822;;3;547.56;547.56
823;1106;6873;10258;27;2287;823;;2;311.56;311.56
824;1654;3436;11342;47;7684;824;24;5;896.9;807.21
825;1070;3023;6589;15;1607;825;;5;532.8;532.8
826;1297;5170;4363;8;5814;826;1078;2;390.98;351.88
827;431;7706;11645;51;9279;827;5837;5;300.7;270.63
828;185;11432;4725;77;8204;828;10197;7;166.53;149.88
829;952;7942;13603;52;4429;829;12565;5;782.8;704.52
830;1484;4694;643;54;7477;830;12762;1;24.07;21.66
831;1704;11220;5405;55;3937;831;;1;142.94;142.94
832;1301;4103;7932;22;10619;832;;4;667.28;667.28
833;326;9539;12793;48;10601;833;;5;416.05;416.05
834;539;9875;6293;60;789;834;2581;10;86.2;77.58
835;1273;10191;7798;61;13300;835;9758;9;920.25;828.23
836;899;3223;3296;35;12662;836;;8;1131.28;1131.28
837;831;8813;5280;1;2691;837;;9;1215.27;1215.27
838;1701;6558;6997;27;7072;838;;8;118;118
839;2172;12088;3501;39;2838;839;;5;944.45;944.45
840;934;1178;5626;37;6735;840;;9;481.59;481.59
841;2082;4911;2277;22;3467;841;;5;397.45;397.45
842;887;5087;12194;42;4960;842;;5;981.85;981.85
843;1831;8716;13530;50;6685;843;;10;1851;1851
844;155;7814;6352;59;8033;844;;10;437.4;437.4
845;754;2823;36;56;10586;845;;6;547.74;547.74
846;1084;6535;2295;53;3363;846;;10;1395.8;1395.8
847;889;13077;2925;62;8449;847;2062;6;137.52;123.77
848;1392;14489;5273;41;10734;848;12208;8;368.16;331.34
849;1605;4812;6806;30;2412;849;;8;909.52;909.52
850;743;3953;14858;3;11510;850;13046;7;1218.91;1097.02
851;1539;5684;10457;43;11305;851;;4;84.32;84.32
852;1821;5972;6349;59;12738;852;3753;8;1109.6;998.64
853;1108;13347;7588;71;5655;853;12775;6;355.2;319.68
854;791;14587;5970;41;950;854;9373;7;948.01;853.21
855;1222;163;9574;57;10442;855;;10;1053;1053
856;1160;14241;1813;19;5699;856;;3;515.1;515.1
857;607;7108;6366;72;6200;857;;4;230.88;230.88
858;1937;4130;7183;11;6925;858;13275;5;170.8;153.72
859;139;12385;12203;39;6559;859;;6;1191.54;1191.54
860;1570;4107;11731;5;7862;860;;5;864.75;864.75
861;1145;5676;12927;5;7526;861;;6;1000.08;1000.08
862;741;11471;8022;76;5632;862;;3;367.74;367.74
863;202;12423;13279;44;11081;863;;5;505.75;505.75
864;1346;3952;14615;6;2239;864;;4;643.28;643.28
865;1750;3347;10593;67;14542;865;12341;3;223.41;201.07
866;1977;1760;12954;59;861;866;;1;105.02;105.02
867;285;10690;10601;55;11861;867;;3;507.45;507.45
868;1752;10794;9932;46;14242;868;;6;681.72;681.72
869;1714;806;5099;19;9694;869;;2;291.28;291.28
870;990;6457;1256;15;2374;870;;4;351.52;351.52
871;797;9039;9546;59;9884;871;;10;358;358
872;1111;2683;5195;70;11003;872;;2;294.76;294.76
873;1187;13657;11031;22;3385;873;;3;481.29;481.29
874;1466;3736;3742;41;7302;874;;4;525.16;525.16
875;1956;13992;12705;53;5914;875;4273;5;484.95;436.45
876;245;3386;9333;60;11327;876;;10;772.5;772.5
877;197;1885;3097;18;3625;877;;5;73.7;73.7
878;536;12823;9401;8;4663;878;;3;431.1;431.1
879;1101;1580;12801;29;4863;879;;1;159.08;159.08
880;933;10028;458;57;26;880;;9;923.58;923.58
881;1070;11381;14074;45;14618;881;;4;597.76;597.76
882;840;10864;10776;70;7075;882;;3;496.05;496.05
883;1426;12102;4422;6;7824;883;;6;804.84;804.84
884;47;1482;6056;1;8740;884;4719;7;1354.01;1218.61
885;815;8779;6760;50;7761;885;;7;875.56;875.56
886;157;3596;14593;56;6382;886;;1;47.31;47.31
887;1034;4674;13545;30;14466;887;1021;10;1633.3;1469.97
888;1611;1283;2144;62;9490;888;;7;1208.34;1208.34
889;2155;8920;12542;26;7937;889;;4;683.68;683.68
890;736;8701;8317;23;8809;890;;1;150.53;150.53
891;514;6013;10691;29;12198;891;;5;79.45;79.45
892;1646;7215;8299;67;9150;892;;9;1459.44;1459.44
893;733;6582;6928;7;2221;893;;8;789.12;789.12
894;2032;2460;9601;32;10210;894;;3;208.8;208.8
895;1783;10741;11157;44;3668;895;5292;10;1955.9;1760.31
896;889;3279;180;71;6561;896;13204;2;317.42;285.68
897;593;12439;5430;28;14833;897;9236;3;457.35;411.62
898;1477;8920;1018;67;13386;898;;10;1756.6;1756.6
899;1652;4851;10093;51;6051;899;;7;80.08;80.08
900;1164;1959;5440;74;10886;900;14895;3;389.43;350.49
901;367;8228;11034;7;11112;901;;8;312.72;312.72
902;236;2265;7000;66;1952;902;;8;797.12;797.12
903;581;9844;8469;74;4251;903;3420;6;184.92;166.43
904;1855;11462;13496;4;7759;904;6604;4;744.04;669.64
905;802;13264;14587;74;12709;905;12362;3;352.89;317.6
906;115;7020;8821;2;211;906;1403;3;54.12;48.71
907;1181;6868;3307;38;10989;907;;4;288.28;288.28
908;968;9989;3784;58;12994;908;;2;23.74;23.74
909;2167;11203;8294;39;9978;909;;8;1294.32;1294.32
910;1695;13200;13929;62;9260;910;;3;68.67;68.67
911;889;7691;12457;65;5737;911;;5;682.6;682.6
912;444;11790;12531;10;10229;912;12845;2;97.36;87.62
913;1840;313;2248;49;13946;913;12353;6;1046.76;942.08
914;87;3806;5098;12;14845;914;;4;703;703
915;1044;4985;12377;27;2213;915;;4;682.24;682.24
916;1772;2609;10138;35;10606;916;;10;392.1;392.1
917;1490;8058;10129;41;4336;917;;10;1656.6;1656.6
918;1027;7401;4898;8;12420;918;6753;4;499.16;449.24
919;1136;10661;9016;16;3067;919;;3;18.36;18.36
