"id_promocion","descripcion","descuento"
"632","Oferta especial en tecnología","15.69"
"633","Descuento en productos de hogar","25.13"
"634","Promoción de verano","36.56"
"635","Descuento en electrodomésticos","5.86"
"636","Cashback en compras con tarjeta de crédito","6.68"
"637","Oferta relámpago en bebidas y licores","49.22"
"638","Oferta relámpago en bebidas y licores","18.96"
"639","Rebaja en productos de limpieza","5.43"
"640","Oferta especial en tecnología","47.91"
"641","Descuento por primera compra","13.28"
"642","Oferta especial en tecnología","30.55"
"643","Promoción exclusiva para tarjetas OH","39.26"
"644","Promoción exclusiva para tarjetas OH","43.88"
"645","Promoción de verano","38.70"
"646","Descuento en alimentos congelados","6.24"
"647","Descuento exclusivo para clientes premium","8.43"
"648","Oferta relámpago en bebidas y licores","5.92"
"649","Descuento por primera compra","15.92"
"650","Descuento en alimentos congelados","5.65"
"651","Oferta especial en tecnología","33.08"
"652","2x1 en productos seleccionados","18.58"
"653","Descuento en electrodomésticos","29.85"
"654","Descuento en electrodomésticos","26.69"
"655","Descuento en productos de belleza y cuidado personal","5.29"
"656","Descuento por compra mayor a S/100","35.16"
"657","Descuento por primera compra","16.50"
"658","Oferta especial en tecnología","24.52"
"659","Promoción de regreso a clases","17.11"
"660","Descuento en productos de belleza y cuidado personal","5.01"
"661","2x1 en productos seleccionados","24.34"
"662","Promoción de verano","19.42"
"663","Cashback en compras con tarjeta de crédito","10.32"
"664","Promoción de verano","39.56"
"665","Descuento en productos de hogar","40.69"
"666","Descuento en productos de belleza y cuidado personal","8.69"
"667","Promoción de regreso a clases","21.78"
"668","Descuento por compra mayor a S/100","40.80"
"669","Promoción de verano","31.62"
"670","Oferta especial en tecnología","49.75"
"671","Descuento en electrodomésticos","13.99"
"672","Descuento por primera compra","43.38"
"673","Descuento exclusivo para clientes premium","23.48"
"674","Descuento en alimentos congelados","48.93"
"675","Descuento en productos de hogar","41.32"
"676","Descuento en electrodomésticos","32.83"
"677","Descuento en electrodomésticos","43.54"
"678","Descuento en productos de belleza y cuidado personal","24.02"
"679","Descuento en alimentos congelados","27.78"
"680","Descuento en productos de hogar","42.45"
"681","2x1 en productos seleccionados","22.90"
"682","Cashback en compras con tarjeta de crédito","24.85"
"683","Descuento en electrodomésticos","16.84"
"684","Descuento exclusivo para clientes premium","41.01"
"685","Descuento por compra mayor a S/100","26.77"
"686","2x1 en productos seleccionados","12.22"
"687","Cashback en compras con tarjeta de crédito","18.02"
"688","Descuento en alimentos congelados","14.46"
"689","Cashback en compras con tarjeta de crédito","34.89"
"690","Promoción exclusiva para tarjetas OH","13.26"
"691","Descuento por primera compra","30.06"
"692","Descuento exclusivo para clientes premium","28.05"
"693","Oferta relámpago en bebidas y licores","26.28"
"694","Oferta relámpago en bebidas y licores","16.28"
"695","Cashback en compras con tarjeta de crédito","5.83"
"696","Descuento en electrodomésticos","14.71"
"697","Descuento en productos de belleza y cuidado personal","36.47"
"698","Promoción de regreso a clases","35.95"
"699","Promoción exclusiva para tarjetas OH","21.24"
"700","Promoción de regreso a clases","20.74"
"701","Descuento por compra mayor a S/100","35.00"
"702","Rebaja en productos de limpieza","7.56"
"703","Oferta especial en tecnología","43.61"
"704","Oferta relámpago en bebidas y licores","44.33"
"705","Rebaja en productos de limpieza","12.33"
"706","Descuento por primera compra","33.71"
"707","Rebaja en productos de limpieza","15.54"
"708","Oferta especial en tecnología","13.65"
"709","Descuento en alimentos congelados","40.70"
"710","Descuento en electrodomésticos","8.04"
"711","Descuento exclusivo para clientes premium","41.91"
"712","Promoción de regreso a clases","7.46"
"713","Descuento exclusivo para clientes premium","48.41"
"714","2x1 en productos seleccionados","35.67"
"715","Descuento en productos de hogar","5.03"
"716","Descuento en productos de hogar","18.38"
"717","Promoción de verano","10.56"
"718","Descuento en productos de belleza y cuidado personal","36.81"
"719","Descuento por primera compra","15.27"
"720","Descuento en electrodomésticos","45.62"
"721","Descuento en productos de belleza y cuidado personal","14.38"
"722","Oferta especial en tecnología","31.27"
"723","2x1 en productos seleccionados","5.32"
"724","Promoción de verano","8.97"
"725","Oferta especial en tecnología","44.74"
"726","Cashback en compras con tarjeta de crédito","43.32"
"727","Descuento en productos de belleza y cuidado personal","15.88"
"728","Rebaja en productos de limpieza","37.92"
"729","Descuento exclusivo para clientes premium","18.76"
"730","Promoción exclusiva para tarjetas OH","46.26"
"731","Oferta relámpago en bebidas y licores","7.11"
"732","Descuento en productos de belleza y cuidado personal","15.56"
"733","Promoción de regreso a clases","15.55"
"734","Oferta especial en tecnología","24.73"
"735","Descuento por compra mayor a S/100","36.89"
"736","Rebaja en productos de limpieza","17.77"
"737","Oferta especial en tecnología","33.08"
"738","Descuento en productos de belleza y cuidado personal","36.38"
"739","Promoción de regreso a clases","16.37"
"740","Descuento en alimentos congelados","30.02"
"741","Descuento por compra mayor a S/100","10.75"
"742","Oferta especial en tecnología","35.61"
"743","Descuento en productos de hogar","45.51"
"744","Descuento por primera compra","32.47"
"745","Cashback en compras con tarjeta de crédito","33.58"
"746","Descuento por primera compra","20.94"
"747","Descuento en electrodomésticos","40.53"
"748","Promoción de verano","48.95"
"749","Rebaja en productos de limpieza","15.91"
"750","Descuento en electrodomésticos","43.90"
"751","Promoción exclusiva para tarjetas OH","49.53"
"752","Promoción exclusiva para tarjetas OH","38.83"
"753","Promoción de verano","24.16"
"754","Promoción de verano","16.69"
"755","Descuento en electrodomésticos","18.05"
"756","Descuento en productos de hogar","24.49"
"757","Descuento en productos de belleza y cuidado personal","5.64"
"758","Descuento exclusivo para clientes premium","18.88"
"759","Descuento en alimentos congelados","28.04"
"760","Descuento en productos de hogar","47.83"
"761","Descuento en productos de hogar","27.52"
"762","Descuento en productos de hogar","15.02"
"763","Descuento por compra mayor a S/100","49.19"
"764","Descuento en productos de hogar","18.50"
"765","Descuento por primera compra","5.91"
"766","Rebaja en productos de limpieza","43.11"
"767","Descuento en productos de hogar","10.75"
"768","Promoción exclusiva para tarjetas OH","12.69"
"769","2x1 en productos seleccionados","11.25"
"770","Cashback en compras con tarjeta de crédito","44.50"
"771","Descuento en alimentos congelados","12.04"
"772","Descuento en alimentos congelados","8.24"
"773","Rebaja en productos de limpieza","49.92"
"774","Descuento por primera compra","42.72"
"775","Promoción de regreso a clases","45.85"
"776","Promoción de regreso a clases","20.85"
"777","Descuento en electrodomésticos","17.66"
"778","Descuento exclusivo para clientes premium","17.20"
"779","Promoción de verano","5.87"
"780","Descuento por compra mayor a S/100","39.33"
"781","Rebaja en productos de limpieza","41.68"
"782","Descuento por primera compra","14.19"
"783","Promoción de regreso a clases","39.71"
"784","Oferta especial en tecnología","30.08"
"785","Promoción exclusiva para tarjetas OH","38.67"
"786","Promoción exclusiva para tarjetas OH","48.59"
"787","Descuento en productos de hogar","32.32"
"788","Promoción exclusiva para tarjetas OH","46.22"
"789","Cashback en compras con tarjeta de crédito","27.29"
"790","Cashback en compras con tarjeta de crédito","19.06"
"791","Cashback en compras con tarjeta de crédito","42.67"
"792","Descuento en productos de hogar","19.55"
"793","Promoción exclusiva para tarjetas OH","25.32"
"794","Descuento por primera compra","28.01"
"795","Descuento en productos de hogar","25.75"
"796","Descuento por compra mayor a S/100","32.58"
"797","Descuento por primera compra","23.08"
"798","Descuento en electrodomésticos","40.45"
"799","Oferta especial en tecnología","28.78"
"800","Descuento por primera compra","40.21"
"801","Descuento en electrodomésticos","37.09"
"802","Descuento por primera compra","23.85"
"803","Oferta especial en tecnología","20.98"
"804","Promoción de regreso a clases","29.49"
"805","Descuento por compra mayor a S/100","34.83"
"806","Cashback en compras con tarjeta de crédito","20.92"
"807","Promoción de regreso a clases","16.20"
"808","Oferta relámpago en bebidas y licores","36.74"
"809","Descuento en alimentos congelados","11.34"
"810","Descuento en productos de hogar","12.18"
"811","Cashback en compras con tarjeta de crédito","37.19"
"812","Cashback en compras con tarjeta de crédito","41.25"
"813","2x1 en productos seleccionados","45.24"
"814","Rebaja en productos de limpieza","24.12"
"815","Descuento en electrodomésticos","10.22"
"816","Oferta relámpago en bebidas y licores","44.72"
"817","Descuento en productos de hogar","10.20"
"818","Oferta relámpago en bebidas y licores","22.23"
"819","Descuento en productos de belleza y cuidado personal","7.87"
"820","Oferta relámpago en bebidas y licores","9.28"
"821","Descuento en productos de hogar","20.83"
"822","Descuento exclusivo para clientes premium","6.38"
"823","Descuento en electrodomésticos","37.01"
"824","2x1 en productos seleccionados","24.79"
"825","Descuento por compra mayor a S/100","31.63"
"826","Descuento en electrodomésticos","23.23"
"827","2x1 en productos seleccionados","44.92"
"828","Descuento por primera compra","26.61"
"829","Rebaja en productos de limpieza","8.27"
"830","Oferta relámpago en bebidas y licores","43.42"
"831","Descuento en productos de belleza y cuidado personal","41.89"
"832","2x1 en productos seleccionados","38.62"
"833","Descuento en electrodomésticos","19.93"
"834","Promoción de regreso a clases","9.75"
"835","Descuento en electrodomésticos","49.26"
"836","Promoción de regreso a clases","38.20"
"837","Descuento en alimentos congelados","47.85"
"838","Promoción de regreso a clases","38.54"
"839","Descuento en electrodomésticos","36.47"
"840","Cashback en compras con tarjeta de crédito","17.65"
"841","Oferta relámpago en bebidas y licores","35.32"
"842","Promoción de verano","13.63"
"843","Descuento en productos de hogar","27.43"
"844","Oferta relámpago en bebidas y licores","5.58"
"845","Descuento por compra mayor a S/100","31.09"
"846","Promoción de regreso a clases","45.79"
"847","Oferta relámpago en bebidas y licores","29.25"
"848","Descuento en alimentos congelados","46.80"
"849","Descuento por compra mayor a S/100","37.29"
"850","Descuento en productos de hogar","21.87"
"851","Descuento en alimentos congelados","45.31"
"852","Descuento en productos de belleza y cuidado personal","32.89"
"853","Promoción exclusiva para tarjetas OH","25.29"
"854","Descuento en alimentos congelados","16.09"
"855","Rebaja en productos de limpieza","20.59"
"856","Descuento en alimentos congelados","17.34"
"857","Descuento en electrodomésticos","47.02"
"858","Descuento en productos de hogar","38.66"
"859","Promoción exclusiva para tarjetas OH","23.98"
"860","Descuento por primera compra","24.80"
"861","Descuento en alimentos congelados","49.44"
"862","Cashback en compras con tarjeta de crédito","23.44"
"863","Promoción exclusiva para tarjetas OH","18.50"
"864","2x1 en productos seleccionados","45.99"
"865","Rebaja en productos de limpieza","49.72"
"866","Oferta relámpago en bebidas y licores","9.38"
"867","Descuento por primera compra","33.83"
"868","Descuento por compra mayor a S/100","29.82"
"869","Promoción de verano","25.77"
"870","Oferta relámpago en bebidas y licores","11.51"
"871","Promoción de verano","14.93"
"872","Rebaja en productos de limpieza","34.61"
"873","2x1 en productos seleccionados","25.70"
"874","Descuento en electrodomésticos","8.66"
"875","Promoción de verano","30.58"
"876","Promoción de verano","36.55"
"877","Oferta especial en tecnología","32.17"
"878","Promoción exclusiva para tarjetas OH","40.14"
"879","Descuento en electrodomésticos","20.37"
"880","Descuento en electrodomésticos","21.70"
"881","Descuento exclusivo para clientes premium","38.94"
"882","Oferta relámpago en bebidas y licores","36.98"
"883","Rebaja en productos de limpieza","36.25"
"884","2x1 en productos seleccionados","44.48"
"885","Descuento en productos de hogar","6.73"
