"id_pago","metodo","monto","fecha_pago"
"547","Tarjeta de Crédito","219.13","2024-10-24"
"548","Transferencia Bancaria","95.68","2024-04-28"
"549","Transferencia Bancaria","271.56","2024-11-11"
"550","Transferencia Bancaria","125.07","2024-11-12"
"551","Transferencia Bancaria","348.06","2025-01-17"
"552","Tarjeta de Crédito","115.83","2025-01-24"
"553","Tarjeta de Crédito","287.12","2024-07-12"
"554","Transferencia Bancaria","381.60","2025-02-18"
"555","Tarjeta de Débito","111.53","2024-10-29"
"556","Transferencia Bancaria","344.43","2025-02-24"
"557","Tarjeta de Crédito","448.10","2025-01-03"
"558","Transferencia Bancaria","362.50","2024-07-18"
"559","Efectivo","12.72","2025-01-29"
"560","Tarjeta de Crédito","272.74","2024-05-03"
"561","Transferencia Bancaria","293.09","2024-11-04"
"562","Tarjeta de Crédito","441.84","2024-10-23"
"563","Tarjeta de Crédito","40.59","2024-09-24"
"564","Tarjeta de Débito","364.79","2024-09-17"
"565","Transferencia Bancaria","60.59","2024-09-24"
"566","Tarjeta de Crédito","180.85","2024-07-09"
"567","Tarjeta de Crédito","24.28","2025-03-02"
"568","Tarjeta de Débito","144.09","2024-06-04"
"569","Tarjeta de Crédito","330.35","2024-06-11"
"570","Tarjeta de Débito","448.59","2024-06-05"
"571","Tarjeta de Crédito","65.57","2025-02-05"
"572","Efectivo","338.47","2024-07-17"
"573","Tarjeta de Crédito","45.11","2024-12-13"
"574","Transferencia Bancaria","314.88","2024-06-06"
"575","Efectivo","434.87","2024-05-09"
"576","Efectivo","303.38","2024-10-16"
"577","Tarjeta de Crédito","318.28","2024-03-31"
"578","Tarjeta de Crédito","428.01","2024-07-02"
"579","Transferencia Bancaria","345.19","2024-11-01"
"580","Transferencia Bancaria","297.63","2024-12-02"
"581","Transferencia Bancaria","272.23","2025-01-04"
"582","Transferencia Bancaria","118.36","2024-04-22"
"583","Tarjeta de Crédito","476.45","2024-09-12"
"584","Tarjeta de Crédito","460.45","2024-09-06"
"585","Tarjeta de Crédito","210.63","2024-08-19"
"586","Efectivo","378.51","2024-08-28"
"587","Efectivo","410.31","2024-06-15"
"588","Tarjeta de Crédito","375.41","2024-12-16"
"589","Efectivo","276.34","2024-09-28"
"590","Tarjeta de Crédito","459.27","2024-12-22"
"591","Transferencia Bancaria","309.80","2025-03-17"
"592","Efectivo","251.92","2024-08-15"
"593","Transferencia Bancaria","164.43","2024-09-19"
"594","Tarjeta de Crédito","103.01","2024-09-17"
"595","Tarjeta de Débito","371.50","2024-08-26"
"596","Efectivo","417.20","2024-09-03"
"597","Efectivo","204.21","2024-10-03"
"598","Transferencia Bancaria","468.04","2024-09-07"
"599","Tarjeta de Débito","82.02","2025-02-12"
"600","Transferencia Bancaria","133.58","2025-03-19"
"601","Transferencia Bancaria","106.60","2024-06-05"
"602","Transferencia Bancaria","54.18","2025-01-23"
"603","Transferencia Bancaria","28.85","2024-09-20"
"604","Tarjeta de Crédito","357.34","2024-05-31"
"605","Transferencia Bancaria","46.02","2024-07-15"
"606","Tarjeta de Débito","64.01","2024-12-08"
"607","Transferencia Bancaria","366.62","2024-05-16"
"608","Tarjeta de Débito","107.23","2024-11-14"
"609","Transferencia Bancaria","401.07","2024-05-09"
"610","Tarjeta de Crédito","255.52","2024-07-12"
"611","Tarjeta de Débito","417.95","2025-02-21"
"612","Efectivo","410.48","2024-10-17"
"613","Tarjeta de Crédito","305.96","2024-12-06"
"614","Transferencia Bancaria","296.86","2025-02-23"
"615","Transferencia Bancaria","420.60","2024-10-30"
"616","Tarjeta de Crédito","267.81","2024-04-08"
"617","Tarjeta de Débito","367.17","2025-02-27"
"618","Tarjeta de Crédito","188.17","2024-09-30"
"619","Transferencia Bancaria","495.58","2024-05-20"
"620","Tarjeta de Crédito","155.13","2024-11-26"
"621","Transferencia Bancaria","325.86","2024-04-06"
"622","Transferencia Bancaria","155.70","2024-04-08"
"623","Tarjeta de Débito","354.28","2025-03-08"
"624","Tarjeta de Crédito","195.12","2024-06-04"
"625","Transferencia Bancaria","159.59","2024-06-20"
"626","Tarjeta de Débito","101.30","2024-09-23"
"627","Transferencia Bancaria","449.27","2025-03-05"
"628","Efectivo","430.24","2024-05-24"
"629","Transferencia Bancaria","428.60","2024-11-23"
"630","Tarjeta de Crédito","403.15","2024-12-26"
"631","Transferencia Bancaria","440.50","2024-03-25"
"632","Tarjeta de Débito","39.02","2024-06-01"
"633","Transferencia Bancaria","134.48","2024-05-05"
"634","Transferencia Bancaria","422.13","2025-01-07"
"635","Efectivo","266.23","2024-08-04"
"636","Tarjeta de Crédito","237.25","2024-11-01"
"637","Tarjeta de Crédito","316.59","2024-07-29"
"638","Tarjeta de Crédito","24.47","2024-05-15"
"639","Tarjeta de Crédito","195.71","2024-08-11"
"640","Tarjeta de Crédito","23.34","2024-04-18"
"641","Efectivo","226.38","2025-01-22"
"642","Transferencia Bancaria","348.06","2024-12-01"
"643","Tarjeta de Crédito","482.32","2024-04-19"
"644","Tarjeta de Crédito","102.05","2024-09-16"
"645","Transferencia Bancaria","425.53","2024-09-16"
"646","Tarjeta de Crédito","205.94","2025-03-06"
"647","Transferencia Bancaria","88.36","2024-11-10"
"648","Tarjeta de Débito","73.37","2024-10-21"
"649","Transferencia Bancaria","479.76","2025-02-22"
"650","Tarjeta de Crédito","37.43","2024-04-03"
"651","Tarjeta de Débito","66.51","2025-03-19"
"652","Tarjeta de Débito","216.50","2024-09-19"
"653","Transferencia Bancaria","390.60","2024-11-01"
"654","Transferencia Bancaria","171.64","2025-01-07"
"655","Transferencia Bancaria","210.54","2024-09-25"
"656","Transferencia Bancaria","169.83","2025-01-20"
"657","Tarjeta de Débito","447.43","2024-05-27"
"658","Tarjeta de Débito","48.03","2024-05-04"
"659","Transferencia Bancaria","465.87","2024-07-07"
"660","Tarjeta de Crédito","366.34","2024-10-13"
"661","Transferencia Bancaria","482.35","2024-06-22"
"662","Tarjeta de Crédito","112.06","2024-04-25"
"663","Tarjeta de Crédito","334.20","2024-07-09"
"664","Tarjeta de Débito","37.58","2024-12-17"
"665","Transferencia Bancaria","409.06","2025-01-14"
"666","Tarjeta de Débito","452.50","2024-06-24"
"667","Efectivo","241.56","2024-04-06"
"668","Tarjeta de Crédito","76.70","2024-11-12"
"669","Tarjeta de Crédito","164.93","2024-12-21"
"670","Tarjeta de Débito","470.27","2024-07-16"
"671","Tarjeta de Crédito","37.05","2024-04-22"
"672","Transferencia Bancaria","118.50","2024-06-24"
"673","Tarjeta de Débito","366.61","2024-12-21"
"674","Transferencia Bancaria","263.77","2024-12-03"
"675","Efectivo","66.36","2024-08-22"
"676","Tarjeta de Crédito","77.46","2024-03-26"
"677","Tarjeta de Crédito","170.93","2024-04-13"
"678","Transferencia Bancaria","242.03","2024-09-20"
"679","Efectivo","404.86","2024-06-29"
"680","Tarjeta de Débito","420.85","2024-08-13"
"681","Transferencia Bancaria","259.73","2024-07-20"
"682","Transferencia Bancaria","37.95","2024-12-29"
"683","Tarjeta de Débito","123.55","2024-05-17"
"684","Tarjeta de Crédito","178.53","2025-01-06"
"685","Transferencia Bancaria","433.09","2024-12-22"
"686","Tarjeta de Crédito","422.73","2025-03-08"
"687","Tarjeta de Débito","157.02","2025-01-13"
"688","Tarjeta de Débito","488.96","2024-11-09"
"689","Transferencia Bancaria","19.31","2024-08-26"
"690","Efectivo","183.17","2024-10-13"
"691","Transferencia Bancaria","448.76","2025-01-06"
"692","Tarjeta de Débito","64.45","2024-12-28"
"693","Tarjeta de Crédito","293.66","2025-03-04"
"694","Transferencia Bancaria","237.26","2024-06-07"
"695","Tarjeta de Débito","428.96","2024-11-29"
"696","Efectivo","187.94","2024-06-21"
"697","Tarjeta de Débito","291.75","2024-04-14"
"698","Tarjeta de Crédito","455.61","2024-07-20"
"699","Tarjeta de Débito","486.05","2024-04-01"
"700","Tarjeta de Crédito","122.55","2024-05-14"
"701","Efectivo","266.32","2025-03-06"
"702","Transferencia Bancaria","50.23","2024-10-04"
"703","Tarjeta de Débito","216.02","2025-03-15"
"704","Tarjeta de Crédito","30.48","2024-08-13"
"705","Transferencia Bancaria","54.77","2024-08-15"
"706","Tarjeta de Débito","257.96","2024-10-04"
"707","Tarjeta de Débito","29.30","2024-08-07"
"708","Efectivo","272.52","2025-02-14"
"709","Efectivo","84.69","2024-09-19"
"710","Tarjeta de Débito","85.53","2024-04-12"
"711","Tarjeta de Crédito","280.72","2025-03-03"
"712","Transferencia Bancaria","328.99","2025-03-08"
"713","Efectivo","216.35","2025-03-02"
"714","Tarjeta de Débito","120.91","2024-05-24"
"715","Tarjeta de Débito","204.29","2024-06-10"
"716","Transferencia Bancaria","392.28","2024-08-31"
"717","Transferencia Bancaria","350.08","2024-04-03"
"718","Tarjeta de Crédito","242.05","2024-10-31"
"719","Transferencia Bancaria","415.75","2024-07-08"
"720","Transferencia Bancaria","65.30","2024-12-20"
"721","Tarjeta de Débito","97.60","2025-03-20"
"722","Tarjeta de Débito","46.51","2024-09-11"
"723","Efectivo","410.08","2024-10-18"
"724","Transferencia Bancaria","273.15","2024-11-07"
"725","Efectivo","279.47","2024-06-16"
"726","Tarjeta de Débito","114.19","2024-12-04"
"727","Transferencia Bancaria","470.33","2024-04-06"
"728","Tarjeta de Débito","340.76","2024-10-15"
"729","Transferencia Bancaria","97.38","2024-06-18"
"730","Transferencia Bancaria","324.15","2024-09-17"
"731","Efectivo","391.35","2024-04-01"
"732","Tarjeta de Crédito","312.76","2025-01-03"
"733","Tarjeta de Crédito","207.25","2024-05-14"
"734","Transferencia Bancaria","63.35","2025-01-16"
"735","Tarjeta de Crédito","156.32","2024-05-22"
"736","Tarjeta de Débito","95.19","2024-03-25"
"737","Transferencia Bancaria","434.10","2024-11-06"
"738","Tarjeta de Crédito","261.35","2024-04-24"
"739","Transferencia Bancaria","43.03","2024-08-13"
"740","Transferencia Bancaria","481.76","2025-01-16"
"741","Tarjeta de Crédito","388.33","2024-11-09"
"742","Efectivo","112.07","2024-11-14"
"743","Tarjeta de Crédito","330.77","2025-01-30"
"744","Transferencia Bancaria","101.79","2024-10-11"
"745","Transferencia Bancaria","355.17","2024-08-03"
"746","Efectivo","497.36","2024-12-10"
"747","Transferencia Bancaria","171.96","2024-07-16"
"748","Tarjeta de Crédito","76.55","2024-03-29"
"749","Tarjeta de Crédito","121.97","2024-04-16"
"750","Transferencia Bancaria","241.08","2025-02-12"
"751","Tarjeta de Crédito","135.32","2024-11-27"
"752","Transferencia Bancaria","210.73","2025-03-21"
"753","Transferencia Bancaria","279.14","2025-03-01"
"754","Tarjeta de Crédito","467.97","2025-03-09"
"755","Transferencia Bancaria","210.74","2025-01-05"
"756","Tarjeta de Débito","216.51","2024-10-04"
"757","Tarjeta de Crédito","389.61","2024-07-17"
"758","Transferencia Bancaria","301.29","2024-07-30"
"759","Transferencia Bancaria","447.83","2025-01-13"
"760","Tarjeta de Crédito","264.37","2024-08-24"
"761","Transferencia Bancaria","170.35","2024-03-25"
"762","Tarjeta de Débito","55.79","2024-05-15"
"763","Transferencia Bancaria","296.41","2025-01-21"
"764","Tarjeta de Débito","343.10","2024-12-21"
"765","Efectivo","102.14","2024-03-30"
"766","Tarjeta de Débito","412.95","2024-07-06"
"767","Tarjeta de Débito","270.39","2024-12-18"
"768","Transferencia Bancaria","25.43","2024-05-09"
"769","Tarjeta de Débito","269.20","2024-08-20"
"770","Efectivo","327.59","2025-01-23"
"771","Transferencia Bancaria","223.69","2024-07-02"
"772","Transferencia Bancaria","252.73","2025-01-31"
"773","Transferencia Bancaria","242.61","2024-05-17"
"774","Transferencia Bancaria","250.91","2025-03-05"
"775","Tarjeta de Débito","457.89","2024-11-19"
"776","Transferencia Bancaria","460.36","2024-10-18"
"777","Tarjeta de Crédito","363.75","2024-11-01"
"778","Tarjeta de Crédito","95.70","2024-05-24"
"779","Tarjeta de Crédito","452.17","2024-11-28"
"780","Tarjeta de Débito","420.78","2024-07-07"
"781","Transferencia Bancaria","459.57","2024-10-23"
"782","Tarjeta de Débito","99.57","2024-07-17"
"783","Tarjeta de Débito","282.62","2024-04-28"
"784","Tarjeta de Crédito","405.78","2025-03-03"
"785","Transferencia Bancaria","228.17","2024-07-23"
"786","Efectivo","146.11","2024-08-22"
"787","Efectivo","258.04","2024-07-15"
"788","Transferencia Bancaria","400.65","2024-06-14"
"789","Efectivo","469.54","2024-10-21"
"790","Transferencia Bancaria","25.58","2024-07-16"
"791","Transferencia Bancaria","345.47","2025-03-14"
"792","Efectivo","304.16","2024-04-16"
"793","Transferencia Bancaria","466.07","2024-12-04"
"794","Tarjeta de Débito","184.04","2024-08-22"
"795","Transferencia Bancaria","311.06","2024-05-12"
"796","Transferencia Bancaria","257.46","2024-08-07"
"797","Transferencia Bancaria","258.10","2024-08-28"
"798","Tarjeta de Crédito","138.68","2024-05-03"
"799","Tarjeta de Débito","348.56","2024-04-11"
"800","Tarjeta de Crédito","111.63","2024-06-16"
"801","Transferencia Bancaria","264.90","2025-02-17"
"802","Transferencia Bancaria","303.96","2024-08-13"
"803","Tarjeta de Crédito","338.72","2024-06-29"
"804","Tarjeta de Crédito","233.74","2025-03-04"
"805","Tarjeta de Crédito","31.29","2024-10-31"
"806","Transferencia Bancaria","72.06","2025-01-18"
"807","Efectivo","173.11","2025-01-05"
"808","Tarjeta de Crédito","109.90","2025-02-28"
"809","Efectivo","419.22","2025-03-20"
"810","Efectivo","18.90","2024-10-13"
"811","Tarjeta de Débito","317.10","2024-10-19"
"812","Transferencia Bancaria","21.85","2025-01-07"
"813","Transferencia Bancaria","345.23","2024-08-17"
"814","Transferencia Bancaria","351.54","2025-03-16"
"815","Tarjeta de Débito","64.00","2024-12-15"
"816","Tarjeta de Débito","181.07","2024-06-06"
"817","Transferencia Bancaria","229.23","2024-08-08"
"818","Transferencia Bancaria","295.66","2024-09-30"
"819","Tarjeta de Débito","329.94","2024-09-16"
"820","Transferencia Bancaria","326.96","2024-04-22"
"821","Transferencia Bancaria","16.00","2024-05-12"
"822","Transferencia Bancaria","365.49","2024-08-20"
"823","Transferencia Bancaria","96.33","2024-08-28"
"824","Tarjeta de Débito","386.85","2025-02-04"
"825","Transferencia Bancaria","363.05","2024-12-04"
"826","Transferencia Bancaria","212.45","2024-08-25"
"827","Tarjeta de Crédito","491.94","2024-10-30"
"828","Tarjeta de Crédito","165.07","2024-12-30"
"829","Efectivo","270.87","2025-02-20"
"830","Transferencia Bancaria","369.82","2025-01-30"
"831","Tarjeta de Débito","213.81","2024-06-16"
"832","Tarjeta de Crédito","29.15","2024-06-23"
"833","Tarjeta de Crédito","223.71","2024-06-18"
"834","Tarjeta de Débito","481.09","2024-05-13"
"835","Tarjeta de Débito","128.28","2024-12-29"
"836","Efectivo","306.75","2024-07-20"
"837","Transferencia Bancaria","169.46","2024-10-22"
"838","Transferencia Bancaria","306.50","2024-12-13"
"839","Transferencia Bancaria","111.60","2024-08-17"
"840","Transferencia Bancaria","481.91","2025-01-14"
"841","Tarjeta de Crédito","157.05","2024-08-02"
"842","Transferencia Bancaria","130.28","2025-01-21"
"843","Efectivo","204.31","2024-06-02"
"844","Transferencia Bancaria","423.56","2024-04-11"
"845","Tarjeta de Débito","321.41","2024-09-03"
"846","Transferencia Bancaria","160.12","2025-03-07"
"847","Transferencia Bancaria","478.14","2025-03-04"
"848","Tarjeta de Crédito","103.78","2024-08-15"
"849","Tarjeta de Crédito","251.41","2024-11-08"
"850","Efectivo","248.57","2024-09-19"
"851","Efectivo","72.03","2024-08-27"
"852","Transferencia Bancaria","268.77","2024-06-07"
"853","Transferencia Bancaria","229.80","2024-07-05"
"854","Tarjeta de Débito","121.91","2024-12-26"
"855","Tarjeta de Débito","218.58","2024-05-25"
"856","Tarjeta de Crédito","258.11","2025-03-22"
"857","Tarjeta de Débito","411.97","2024-06-29"
"858","Tarjeta de Crédito","85.20","2025-01-21"
"859","Transferencia Bancaria","267.65","2025-01-20"
"860","Transferencia Bancaria","357.43","2024-08-31"
"861","Tarjeta de Débito","152.16","2024-06-14"
"862","Transferencia Bancaria","347.32","2024-12-02"
"863","Transferencia Bancaria","298.38","2024-12-26"
"864","Efectivo","395.37","2025-02-10"
"865","Tarjeta de Crédito","386.67","2025-03-04"
"866","Transferencia Bancaria","325.32","2025-02-10"
"867","Tarjeta de Débito","13.02","2024-06-23"
"868","Tarjeta de Débito","24.44","2024-06-26"
"869","Transferencia Bancaria","129.11","2024-06-23"
"870","Transferencia Bancaria","174.36","2024-12-17"
"871","Tarjeta de Débito","481.75","2024-07-06"
"872","Transferencia Bancaria","227.04","2024-06-06"
"873","Efectivo","153.55","2024-05-04"
"874","Tarjeta de Crédito","348.52","2025-02-08"
"875","Transferencia Bancaria","283.91","2024-07-27"
"876","Transferencia Bancaria","195.60","2024-11-17"
"877","Transferencia Bancaria","236.69","2024-11-13"
"878","Efectivo","418.63","2024-08-24"
"879","Tarjeta de Crédito","289.58","2024-08-13"
"880","Transferencia Bancaria","15.38","2024-09-03"
"881","Transferencia Bancaria","309.47","2024-04-04"
"882","Tarjeta de Crédito","420.69","2024-12-04"
"883","Tarjeta de Débito","202.57","2024-05-19"
"884","Efectivo","33.34","2024-11-22"
"885","Tarjeta de Débito","273.94","2025-01-19"
"886","Tarjeta de Crédito","398.28","2024-04-14"
"887","Tarjeta de Débito","65.75","2024-07-02"
"888","Efectivo","155.56","2024-10-16"
"889","Tarjeta de Crédito","186.32","2025-01-09"
"890","Transferencia Bancaria","162.85","2024-12-01"
"891","Transferencia Bancaria","60.38","2024-09-29"
"892","Transferencia Bancaria","282.59","2024-04-08"
"893","Efectivo","441.38","2024-10-07"
"894","Transferencia Bancaria","279.30","2024-04-10"
"895","Transferencia Bancaria","86.51","2024-04-10"
"896","Tarjeta de Débito","210.94","2024-11-11"
"897","Tarjeta de Crédito","278.57","2024-08-24"
"898","Tarjeta de Crédito","64.09","2024-03-26"
"899","Transferencia Bancaria","132.62","2024-09-11"
"900","Tarjeta de Crédito","117.85","2024-08-31"
"901","Tarjeta de Crédito","355.84","2024-05-03"
"902","Transferencia Bancaria","402.60","2024-08-04"
"903","Efectivo","342.00","2024-09-13"
"904","Tarjeta de Débito","193.58","2024-12-05"
"905","Tarjeta de Débito","157.69","2024-07-04"
"906","Tarjeta de Débito","392.68","2025-02-11"
"907","Tarjeta de Crédito","270.49","2024-05-27"
"908","Tarjeta de Crédito","335.68","2025-02-03"
"909","Efectivo","203.89","2025-02-22"
"910","Transferencia Bancaria","15.93","2025-01-26"
"911","Tarjeta de Crédito","27.27","2025-02-21"
"912","Transferencia Bancaria","326.51","2025-02-09"
"913","Transferencia Bancaria","291.17","2024-08-07"
"914","Tarjeta de Crédito","43.95","2024-09-20"
"915","Transferencia Bancaria","451.03","2024-08-25"
