"id_producto","nombre","id_categoria","marca","precio","stock","id_proveedor","fechaIngreso","tamano","SKU"
"278","Cocina Mabe 4 hornillas","5","Mabe","987.88","5","693","2024-10-18","unidad","32fcfcee"
"279","Impresora Multifuncional HP","6","HP","407.05","99","42","2024-12-07","unidad","c3287780"
"280","Zapatillas Urbanas Hombre","3","Skechers","257.16","94","8","2024-05-25","par","fe7aef6e"
"281","Cocina Mabe 4 hornillas","5","Mabe","978.09","78","164","2024-08-22","unidad","2784a51f"
"282","Zapatillas Urbanas Hombre","3","Skechers","245.23","71","960","2025-02-01","par","dffa081d"
"283","Silla ergonómica Home Collection","5","Home Collection","218.85","10","957","2024-05-23","unidad","c119ce52"
"284","Paracetamol 500mg x10","7","Genfar","3.82","15","360","2024-10-01","blister","5dd104ff"
"285","Bicicleta Montaña Aro 29","4","Aro","780.26","13","875","2024-07-09","unidad","5f1362dc"
"286","Vitamina C 1000mg x20","7","La Santé","17.40","31","550","2024-08-15","blister","e0982833"
"287","Laptop Lenovo IdeaPad 3","1","Lenovo","1722.86","66","965","2025-01-26","unidad","c5941633"
"288","Bicicleta Montaña Aro 29","4","Aro","835.13","83","527","2024-11-02","unidad","aba03256"
"289","Crema Corporal Nivea 400ml","8","Nivea","21.73","23","172","2024-11-18","mililitro","f461ebff"
"290","Paracetamol 500mg x10","7","Genfar","4.11","30","721","2024-09-27","blister","960abdfa"
"291","Crema Corporal Nivea 400ml","8","Nivea","21.65","72","762","2024-06-03","mililitro","ddf608d1"
"292","Televisor LG 55'' UHD","1","LG","1791.33","20","585","2025-01-04","unidad","aaeaebd0"
"293","Shampoo Sedal 650ml","8","Sedal","12.99","99","952","2024-09-06","mililitro","7bc579a5"
"294","Paracetamol 500mg x10","7","Genfar","3.30","98","558","2024-09-28","blister","5dd31d1c"
"295","Impresora Multifuncional HP","6","HP","443.13","98","2","2024-07-03","unidad","4a6915ad"
"296","Muñeca Barbie Fashionista","9","Mattel","64.25","76","251","2024-10-14","unidad","b6ef443c"
"297","Aceite Primor 1L","2","Primor","7.03","28","122","2025-01-16","litro","bc0a5a25"
"298","Aceite de Motor Mobil 4L","10","Mobil","120.28","48","351","2024-04-25","litro","e95e9358"
"299","Limpia parabrisas 500ml","10","3M","13.09","57","63","2025-03-26","mililitro","812664b8"
"300","Laptop Lenovo IdeaPad 3","1","Lenovo","2089.94","94","107","2025-02-14","unidad","03ead1dc"
"301","Refrigeradora Samsung 300L","5","Samsung","2025.82","29","960","2024-09-04","unidad","1e085bfc"
"302","Zapatillas Urbanas Hombre","3","Skechers","245.67","50","927","2024-08-17","par","475699de"
"303","Muñeca Barbie Fashionista","9","Mattel","61.71","80","467","2025-02-03","unidad","940bb135"
"304","Casaca Hombre Pluma","3","Basement","188.35","69","605","2024-08-07","unidad","1b03871a"
"305","Set de bloques Lego Classic","9","Lego","133.57","2","522","2025-02-24","unidad","373b6a7c"
"306","Filtro de aire Toyota","10","Toyota","76.87","56","3","2024-09-25","unidad","c0bd0dd0"
"307","Muñeca Barbie Fashionista","9","Mattel","59.59","15","321","2024-11-18","unidad","26ecbe8f"
"308","Refrigeradora Samsung 300L","5","Samsung","1699.14","22","660","2025-03-02","unidad","63d14951"
"309","Audífonos JBL inalámbricos","6","JBL","206.94","15","896","2025-03-09","unidad","cd0f60f3"
"310","Filtro de aire Toyota","10","Toyota","50.22","10","732","2025-01-18","unidad","4b1eda03"
"311","Bicicleta Montaña Aro 29","4","Aro","1015.38","51","937","2025-01-15","unidad","54d3fdeb"
"312","Guantes de Box Everlast","4","Everlast","60.54","57","617","2025-02-06","par","827e4718"
"313","Crema Corporal Nivea 400ml","8","Nivea","20.73","80","655","2024-11-29","mililitro","84ab0735"
"314","Casaca Hombre Pluma","3","Basement","143.00","46","762","2025-03-24","unidad","e7132a4f"
"315","Silla ergonómica Home Collection","5","Home Collection","214.78","60","991","2024-11-05","unidad","26e66588"
"316","Guantes de Box Everlast","4","Everlast","59.75","45","446","2025-01-22","par","9df31f5e"
"317","Bicicleta Montaña Aro 29","4","Aro","911.18","97","846","2024-07-11","unidad","cb26820b"
"318","Arroz Costeño 5kg","2","Costeño","29.84","34","471","2024-09-13","kg","0c978a4e"
"319","Audífonos JBL inalámbricos","6","JBL","238.91","89","583","2025-02-26","unidad","1b1a5976"
"320","Paracetamol 500mg x10","7","Genfar","4.73","84","185","2024-08-11","blister","c325cd6f"
"321","Carro Hot Wheels","9","Mattel","18.37","83","282","2024-12-17","unidad","ea2482a8"
"322","Impresora Multifuncional HP","6","HP","383.26","9","964","2024-11-23","unidad","84d72e9e"
"323","Aceite de Motor Mobil 4L","10","Mobil","95.63","40","978","2024-07-27","litro","b0aea3dd"
"324","Shampoo Sedal 650ml","8","Sedal","15.36","15","330","2024-04-27","mililitro","87ab65f6"
"325","Refrigeradora Samsung 300L","5","Samsung","1486.06","73","826","2024-08-25","unidad","a3a1cd62"
"326","Bicicleta Montaña Aro 29","4","Aro","873.94","35","608","2024-12-16","unidad","512aba67"
"327","Cocina Mabe 4 hornillas","5","Mabe","913.19","48","678","2024-09-01","unidad","a451cdc1"
"328","Vitamina C 1000mg x20","7","La Santé","17.03","42","903","2025-03-20","blister","36eb7f0e"
"329","Filtro de aire Toyota","10","Toyota","75.08","78","889","2025-03-30","unidad","29f01cc1"
"330","Guantes de Box Everlast","4","Everlast","60.12","13","681","2025-03-27","par","ed5ac121"
"331","Audífonos JBL inalámbricos","6","JBL","241.24","2","383","2024-05-17","unidad","9bb59ffd"
"332","Filtro de aire Toyota","10","Toyota","79.82","84","566","2024-07-31","unidad","7d41205a"
"333","Set de bloques Lego Classic","9","Lego","150.87","11","267","2025-04-03","unidad","0592c181"
"334","Alcohol 70% 1L","7","Zegel","8.58","49","845","2024-09-05","litro","fe35d1fe"
"335","Filtro de aire Toyota","10","Toyota","81.11","3","713","2024-07-31","unidad","18831816"
"336","Aceite de Motor Mobil 4L","10","Mobil","107.86","42","814","2024-07-03","litro","1fe549dc"
"337","Silla ergonómica Home Collection","5","Home Collection","215.32","57","911","2024-08-06","unidad","3c5bfa10"
"338","Silla ergonómica Home Collection","5","Home Collection","197.84","67","292","2024-10-17","unidad","db759153"
"339","Limpia parabrisas 500ml","10","3M","13.25","4","389","2025-02-09","mililitro","140c03bf"
"340","Perfume Adidas Mujer","8","Adidas","49.44","94","170","2024-06-14","unidad","06afa94b"
"341","Televisor LG 55'' UHD","1","LG","1952.72","26","191","2024-05-20","unidad","3db7e113"
"342","Shampoo Sedal 650ml","8","Sedal","13.05","2","559","2025-04-13","mililitro","897f7f76"
"343","Tablet Samsung Galaxy Tab A8","6","Samsung","957.88","8","965","2024-10-27","unidad","4ea19faf"
"344","Arroz Costeño 5kg","2","Costeño","25.61","22","434","2024-09-23","kg","be33b4b6"
"345","Laptop Lenovo IdeaPad 3","1","Lenovo","1971.38","48","433","2024-06-28","unidad","2e08c698"
"346","Carro Hot Wheels","9","Mattel","20.80","17","941","2024-04-30","unidad","8b937f2c"
"347","Aceite Primor 1L","2","Primor","8.87","62","417","2024-11-24","litro","e68a0e46"
"348","Alcohol 70% 1L","7","Zegel","12.86","47","6","2024-08-21","litro","f7ef664d"
"349","Alcohol 70% 1L","7","Zegel","8.39","74","466","2025-01-19","litro","89ae8a78"
"350","Bicicleta Montaña Aro 29","4","Aro","1007.18","48","621","2025-03-16","unidad","3e1a3f75"
"351","Casaca Hombre Pluma","3","Basement","148.27","76","94","2024-08-08","unidad","20cdaa4b"
"352","Aceite Primor 1L","2","Primor","9.13","81","50","2025-03-25","litro","601abeca"
"353","Perfume Adidas Mujer","8","Adidas","76.05","84","705","2025-04-15","unidad","dd9645c8"
"354","Shampoo Sedal 650ml","8","Sedal","15.79","70","963","2025-02-27","mililitro","1f997a72"
"355","Alcohol 70% 1L","7","Zegel","10.29","46","5","2024-04-22","litro","c44e1557"
"356","Audífonos JBL inalámbricos","6","JBL","180.99","84","266","2024-08-26","unidad","a21d39ea"
"357","Paracetamol 500mg x10","7","Genfar","2.85","75","707","2025-03-06","blister","287571d1"
"358","Laptop Lenovo IdeaPad 3","1","Lenovo","1606.74","69","590","2024-09-27","unidad","a84103e4"
"359","Impresora Multifuncional HP","6","HP","410.81","10","203","2024-12-25","unidad","caee32f0"
"360","Televisor LG 55'' UHD","1","LG","1872.90","83","839","2024-10-03","unidad","1f3f3c74"
"361","Shampoo Sedal 650ml","8","Sedal","13.85","21","378","2024-11-25","mililitro","1212c924"
"362","Zapatillas Urbanas Hombre","3","Skechers","225.32","66","788","2024-10-12","par","da3a17b2"
"363","Celular Samsung Galaxy A14","1","Samsung","889.55","29","493","2024-10-26","unidad","2d273cb6"
"364","Audífonos JBL inalámbricos","6","JBL","189.13","24","591","2024-11-25","unidad","fbce3059"
"365","Bicicleta Montaña Aro 29","4","Aro","967.19","6","577","2024-07-28","unidad","224a80f8"
"366","Leche Gloria UHT 1L","2","Gloria","5.26","40","134","2024-10-09","litro","5bfd235f"
"367","Paracetamol 500mg x10","7","Genfar","4.92","92","153","2024-09-21","blister","66a7f7ae"
"368","Laptop Lenovo IdeaPad 3","1","Lenovo","1744.75","98","268","2024-07-06","unidad","4703f5a9"
"369","Bicicleta Montaña Aro 29","4","Aro","1212.81","65","47","2024-09-14","unidad","e319827d"
"370","Limpia parabrisas 500ml","10","3M","18.36","45","510","2024-12-06","mililitro","b8f38a60"
"371","Zapatillas Urbanas Hombre","3","Skechers","235.06","8","888","2024-09-29","par","ccbbea7b"
"372","Leche Gloria UHT 1L","2","Gloria","4.53","37","602","2025-01-25","litro","8af0d168"
"373","Jean Mujer Skinny","3","Do Jeans","97.11","58","453","2024-06-13","unidad","56ad7454"
"374","Impresora Multifuncional HP","6","HP","387.74","45","17","2024-12-24","unidad","2d021d14"
"375","Tablet Samsung Galaxy Tab A8","6","Samsung","744.22","95","56","2024-08-31","unidad","d6666b33"
"376","Leche Gloria UHT 1L","2","Gloria","4.69","41","193","2024-10-17","litro","aac7d199"
"377","Televisor LG 55'' UHD","1","LG","2158.94","9","418","2024-04-16","unidad","09d858d8"
"378","Televisor LG 55'' UHD","1","LG","2038.77","80","806","2024-09-29","unidad","2b95e4fc"
"379","Pelota de fútbol Adidas","4","Adidas","65.83","99","248","2025-02-06","unidad","dc0f72d3"
"380","Tablet Samsung Galaxy Tab A8","6","Samsung","950.17","35","129","2024-08-10","unidad","86b8ab87"
"381","Silla ergonómica Home Collection","5","Home Collection","234.03","11","537","2024-08-08","unidad","cacc33f9"
"382","Pelota de fútbol Adidas","4","Adidas","86.40","91","657","2024-05-15","unidad","78d76216"
"383","Aceite de Motor Mobil 4L","10","Mobil","115.22","25","637","2025-02-07","litro","16af23f0"
"384","Aceite de Motor Mobil 4L","10","Mobil","98.85","18","87","2024-07-18","litro","e727d476"
"385","Set de bloques Lego Classic","9","Lego","161.50","92","328","2024-05-05","unidad","b53403e8"
"386","Alcohol 70% 1L","7","Zegel","13.76","99","741","2025-01-28","litro","c433712b"
"387","Leche Gloria UHT 1L","2","Gloria","5.13","66","737","2024-11-17","litro","f347f69d"
"388","Audífonos JBL inalámbricos","6","JBL","230.52","55","931","2025-04-07","unidad","a2f822f7"
"389","Arroz Costeño 5kg","2","Costeño","29.60","36","867","2024-10-22","kg","03451978"
"390","Crema Corporal Nivea 400ml","8","Nivea","18.31","99","824","2025-03-04","mililitro","fa4126bb"
"391","Crema Corporal Nivea 400ml","8","Nivea","21.76","62","110","2024-09-02","mililitro","d186055c"
"392","Set de bloques Lego Classic","9","Lego","128.62","41","374","2024-07-03","unidad","e36e9678"
"393","Casaca Hombre Pluma","3","Basement","170.62","96","482","2024-06-16","unidad","98d50937"
"394","Shampoo Sedal 650ml","8","Sedal","17.67","60","968","2024-10-13","mililitro","ca7678b9"
"395","Casaca Hombre Pluma","3","Basement","149.12","49","722","2024-06-17","unidad","996bce65"
"396","Bicicleta Montaña Aro 29","4","Aro","821.59","57","779","2025-03-02","unidad","e8aff988"
"397","Alcohol 70% 1L","7","Zegel","11.63","34","394","2024-12-08","litro","ec8bdabd"
"398","Guantes de Box Everlast","4","Everlast","58.62","25","92","2024-04-23","par","a853544a"
"399","Aceite Primor 1L","2","Primor","9.18","30","405","2024-08-09","litro","f74b36e5"
"400","Limpia parabrisas 500ml","10","3M","16.30","100","11","2024-05-10","mililitro","b361e4c8"
"401","Set de bloques Lego Classic","9","Lego","137.77","8","951","2024-05-29","unidad","d78195c8"
"402","Limpia parabrisas 500ml","10","3M","12.23","92","691","2024-07-01","mililitro","ccca88d6"
"403","Audífonos JBL inalámbricos","6","JBL","227.92","62","574","2024-12-13","unidad","3df4f4f6"
"404","Tablet Samsung Galaxy Tab A8","6","Samsung","713.09","65","745","2024-12-20","unidad","bd14788c"
"405","Shampoo Sedal 650ml","8","Sedal","14.06","8","840","2024-08-28","mililitro","9dd4af7b"
"406","Impresora Multifuncional HP","6","HP","317.37","52","356","2025-03-04","unidad","3025b7b5"
"407","Cocina Mabe 4 hornillas","5","Mabe","1039.05","97","467","2025-03-08","unidad","c9f266b4"
"408","Pelota de fútbol Adidas","4","Adidas","68.17","25","755","2024-11-24","unidad","6583d163"
"409","Laptop Lenovo IdeaPad 3","1","Lenovo","2066.98","18","960","2024-08-15","unidad","c311a81c"
"410","Audífonos JBL inalámbricos","6","JBL","221.58","36","678","2024-09-06","unidad","09747f94"
"411","Impresora Multifuncional HP","6","HP","419.72","91","555","2024-12-02","unidad","24d7ac20"
"412","Celular Samsung Galaxy A14","1","Samsung","824.25","47","753","2024-07-18","unidad","e5ce2415"
"413","Refrigeradora Samsung 300L","5","Samsung","1579.69","51","822","2024-12-08","unidad","3ecb2e5f"
"414","Carro Hot Wheels","9","Mattel","19.92","70","896","2024-08-23","unidad","dbe2cbbf"
"415","Televisor LG 55'' UHD","1","LG","1819.19","64","960","2024-12-27","unidad","2fc02067"
"416","Audífonos JBL inalámbricos","6","JBL","200.18","65","686","2024-06-16","unidad","b79d3beb"
"417","Guantes de Box Everlast","4","Everlast","51.77","57","118","2024-06-06","par","e7598a6e"
"418","Celular Samsung Galaxy A14","1","Samsung","831.36","47","838","2025-01-27","unidad","81101789"
"419","Perfume Adidas Mujer","8","Adidas","75.99","67","22","2025-03-27","unidad","1f1e2ba2"
"420","Bicicleta Montaña Aro 29","4","Aro","1130.80","49","974","2024-05-19","unidad","da2c4d11"
"421","Perfume Adidas Mujer","8","Adidas","68.07","20","521","2024-07-10","unidad","e3550272"
"422","Paracetamol 500mg x10","7","Genfar","3.97","69","58","2024-11-14","blister","9ccbb523"
"423","Cocina Mabe 4 hornillas","5","Mabe","1052.13","93","424","2025-03-15","unidad","19e74f98"
"424","Muñeca Barbie Fashionista","9","Mattel","88.37","37","924","2025-02-10","unidad","8e4cd1af"
"425","Carro Hot Wheels","9","Mattel","15.72","55","913","2025-01-20","unidad","e92b2e48"
"426","Celular Samsung Galaxy A14","1","Samsung","793.34","48","278","2024-07-20","unidad","edfcb38d"
"427","Refrigeradora Samsung 300L","5","Samsung","2473.97","49","466","2024-05-17","unidad","5a3d3231"
"428","Carro Hot Wheels","9","Mattel","19.09","49","771","2024-12-22","unidad","bab1acf4"
"429","Muñeca Barbie Fashionista","9","Mattel","71.72","52","132","2025-02-08","unidad","b1de6451"
"430","Shampoo Sedal 650ml","8","Sedal","12.76","19","530","2024-04-17","mililitro","0304ef0d"
"431","Audífonos JBL inalámbricos","6","JBL","236.73","94","160","2024-10-22","unidad","6d9f3e8c"
"432","Casaca Hombre Pluma","3","Basement","167.46","10","454","2024-07-26","unidad","9b4f7463"
"433","Bicicleta Montaña Aro 29","4","Aro","825.44","50","54","2025-02-08","unidad","20a05d1a"
"434","Set de bloques Lego Classic","9","Lego","140.53","87","320","2024-05-18","unidad","c6c3da0c"
"435","Jean Mujer Skinny","3","Do Jeans","88.53","10","364","2025-03-18","unidad","928de36e"
"436","Filtro de aire Toyota","10","Toyota","85.59","80","553","2024-09-19","unidad","24dab10d"
"437","Set de bloques Lego Classic","9","Lego","151.96","2","394","2025-04-09","unidad","1454639b"
"438","Carro Hot Wheels","9","Mattel","22.54","89","994","2025-02-10","unidad","956a0828"
"439","Tablet Samsung Galaxy Tab A8","6","Samsung","941.28","32","330","2024-06-03","unidad","0234286b"
"440","Paracetamol 500mg x10","7","Genfar","3.13","14","741","2025-04-08","blister","96d54235"
"441","Pelota de fútbol Adidas","4","Adidas","70.72","95","484","2024-11-27","unidad","c8da9408"
"442","Audífonos JBL inalámbricos","6","JBL","237.62","77","622","2025-03-28","unidad","3482d60d"
"443","Impresora Multifuncional HP","6","HP","398.73","8","898","2025-03-23","unidad","8c1bef60"
"444","Limpia parabrisas 500ml","10","3M","12.76","56","767","2024-07-19","mililitro","49e751ac"
"445","Crema Corporal Nivea 400ml","8","Nivea","20.61","72","409","2024-08-14","mililitro","79c5ce5d"
"446","Televisor LG 55'' UHD","1","LG","1834.95","14","815","2024-04-30","unidad","3b14b46c"
"447","Jean Mujer Skinny","3","Do Jeans","84.09","43","643","2025-02-14","unidad","f5318c60"
"448","Guantes de Box Everlast","4","Everlast","73.66","52","263","2024-04-22","par","b2f4747d"
"449","Impresora Multifuncional HP","6","HP","440.64","3","186","2024-05-14","unidad","d3eb75e1"
"450","Shampoo Sedal 650ml","8","Sedal","16.44","100","938","2024-05-27","mililitro","3e60e28f"
"451","Impresora Multifuncional HP","6","HP","394.40","59","356","2024-10-22","unidad","de8cdbcb"
"452","Set de bloques Lego Classic","9","Lego","121.38","61","221","2024-11-06","unidad","e816631c"
"453","Limpia parabrisas 500ml","10","3M","12.32","23","829","2024-05-06","mililitro","dcadd600"
"454","Zapatillas Urbanas Hombre","3","Skechers","254.60","14","115","2025-01-04","par","ba84bc47"
"455","Televisor LG 55'' UHD","1","LG","1756.14","84","327","2024-12-01","unidad","7c2ee6d0"
"456","Audífonos JBL inalámbricos","6","JBL","207.99","46","292","2024-05-16","unidad","94166826"
"457","Cocina Mabe 4 hornillas","5","Mabe","1163.89","83","349","2025-01-15","unidad","16866bcd"
"458","Celular Samsung Galaxy A14","1","Samsung","823.85","16","212","2024-04-30","unidad","e7ae099a"
"459","Limpia parabrisas 500ml","10","3M","19.17","3","545","2024-11-14","mililitro","2bdc2c5c"
"460","Impresora Multifuncional HP","6","HP","315.97","64","350","2025-03-29","unidad","ed020aad"
"461","Tablet Samsung Galaxy Tab A8","6","Samsung","990.16","65","932","2025-03-24","unidad","52b4029e"
"462","Aceite de Motor Mobil 4L","10","Mobil","102.47","72","290","2025-01-04","litro","0e47e811"
"463","Guantes de Box Everlast","4","Everlast","72.67","1","9","2024-04-28","par","e9998fe3"
"464","Celular Samsung Galaxy A14","1","Samsung","822.15","95","616","2024-12-18","unidad","5ea34f7f"
"465","Pelota de fútbol Adidas","4","Adidas","78.18","46","231","2025-03-24","unidad","a0d7fccc"
